file,method,pages,body_chars,total_lines,non_empty_lines,short_lines,garbage_chars,garbled_seqs,empty_ratio,score,issues
aria/knowledge/fda/03-guidance/089_user_fees_and_refunds_for_premarket_approval_applications_and_device_biologics_license_applications_guidance_for_ind.md,pymupdf-table,18,44936,779,698,76,0,2,0.104,72,
aria/knowledge/fda/03-guidance/090_user_fees_and_refunds_for_de_novo_classification_requests_guidance_for_industry_and_food_and_drug_administration_sta.md,pymupdf-table,14,31889,1368,453,24,0,2,0.669,66,empty_dense:66.9%
aria/knowledge/fda/03-guidance/091_fda_and_industry_actions_on_premarket_approval_applications_pmas_effect_on_fda_review_clock_and_goals_guidance_for_i.md,pdftotext,15,34509,778,584,111,14,1,0.249,70,orphaned_lines:111(19.0%)
aria/knowledge/fda/03-guidance/092_fda_and_industry_actions_on_premarket_notification_510_k_submissions_effect_on_fda_review_clock_and_goals_guidance_f.md,pdftotext,15,34060,811,604,126,14,1,0.255,70,orphaned_lines:126(20.9%)
aria/knowledge/fda/03-guidance/093_fda_and_industry_actions_on_de_novo_classification_requests_effect_on_fda_review_clock_and_goals_guidance_for_indust.md,pdftotext,14,32157,681,524,86,13,1,0.231,70,orphaned_lines:86(16.4%)
aria/knowledge/fda/03-guidance/094_computer-assisted_detection_devices_applied_to_radiology_images_and_radiology_device_data_-_premarket_notification_5.md,pdftotext,30,78200,1532,1244,243,113,0,0.188,74,orphaned_lines:243(19.5%)
aria/knowledge/fda/03-guidance/095_clinical_performance_assessment_considerations_for_computer-assisted_detection_devices_applied_to_radiology_images_a.md,pdftotext,22,60583,1102,925,164,21,1,0.161,70,orphaned_lines:164(17.7%)
aria/knowledge/fda/03-guidance/096_policy_for_device_software_functions_and_mobile_medical_applications_guidance_for_industry_and_food_and_drug_adminis.md,pymupdf-table,45,113958,1809,1702,153,0,3,0.059,70,garbled_sequences:3
aria/knowledge/fda/03-guidance/097_medical_device_data_systems_medical_image_storage_devices_and_medical_image_communications_devices_guidance_for_indu.md,pdftotext,9,19547,348,277,35,8,0,0.204,79,
aria/knowledge/fda/03-guidance/098_display_devices_for_diagnostic_radiology_guidance_for_industry_and_food_and_drug_administration_staff.md,pdftotext,16,35464,717,601,117,15,0,0.162,75,orphaned_lines:117(19.5%)
aria/knowledge/fda/03-guidance/099_policy_for_monkeypox_tests_to_address_the_public_health_emergency_guidance_for_laboratories_commercial_manufacturers.md,pdftotext,15,38720,655,557,79,14,1,0.15,71,
aria/knowledge/fda/03-guidance/100_regulatory_requirements_for_hearing_aid_devices_and_personal_sound_amplification_products_guidance_for_industry_and_.md,pdftotext,10,21133,378,319,35,9,0,0.156,81,
aria/knowledge/fda/03-guidance/101_replacement_reagent_and_instrument_family_policy_for_in_vitro_diagnostic_devices_guidance_for_industry_and_fda_staff.md,pdftotext,25,68729,974,847,76,24,0,0.13,85,
aria/knowledge/fda/03-guidance/102_unique_device_identification_policy_regarding_compliance_dates_for_class_i_and_unclassified_devices_direct_marking_a.md,pdftotext,13,34599,566,494,57,12,2,0.127,71,
aria/knowledge/fda/03-guidance/103_technical_performance_assessment_of_quantitative_imaging_in_radiological_device_premarket_submissions_guidance_for_i.md,pdftotext,17,43346,666,578,42,16,0,0.132,88,
aria/knowledge/fda/03-guidance/104_electromagnetic_compatibility_emc_of_medical_devices_guidance_for_industry_and_food_and_drug_administration_staff.md,pymupdf-table,20,57726,976,764,36,0,5,0.217,72,garbled_sequences:5
aria/knowledge/fda/03-guidance/105_feasibility_and_early_feasibility_clinical_studies_for_certain_medical_devices_intended_to_therapeutically_improve_g.md,pdftotext,15,36753,685,533,82,14,0,0.222,75,orphaned_lines:82(15.4%)
aria/knowledge/fda/03-guidance/106_refuse_to_accept_policy_for_510_k_s_guidance_for_industry_and_food_and_drug_administration_staff.md,pdftotext,103,208877,5263,4303,713,102,1,0.182,70,orphaned_lines:713(16.6%)
aria/knowledge/fda/03-guidance/107_denture_base_resins_-_performance_criteria_for_safety_and_performance_based_pathway_guidance_for_industry_and_food_a.md,pdftotext,9,19152,399,333,48,11,0,0.165,76,
aria/knowledge/fda/03-guidance/108_facet_screw_systems_-_performance_criteria_for_safety_and_performance_based_pathway_guidance_for_industry_and_food_a.md,pdftotext,11,22558,423,364,30,42,0,0.139,85,
aria/knowledge/fda/03-guidance/109_orthopedic_fracture_fixation_plates_-_performance_criteria_for_safety_and_performance_based_pathway_guidance_for_ind.md,pdftotext,11,28261,513,446,48,10,1,0.131,77,
aria/knowledge/fda/03-guidance/110_surgical_sutures_-_performance_criteria_for_safety_and_performance_based_pathway_guidance_for_industry_and_food_and_.md,pdftotext,12,29027,529,448,40,11,1,0.153,80,
aria/knowledge/fda/03-guidance/111_certain_ophthalmic_products_policy_regarding_compliance_with_21_cfr_part_4_guidance_for_industry_guidance_for_indust.md,pymupdf-table,8,19348,367,284,17,0,7,0.226,70,garbled_sequences:7
aria/knowledge/fda/03-guidance/112_initiation_of_voluntary_recalls_under_21_cfr_part_7_subpart_c_guidance_for_industry_and_fda_staff.md,pymupdf-table,13,35753,580,485,16,0,62,0.164,74,garbled_sequences:62
aria/knowledge/fda/03-guidance/113_center_for_devices_and_radiological_health_cdrh_appeals_processes_guidance_for_industry_and_food_and_drug_administra.md,pymupdf-table,24,63376,920,874,68,0,3,0.05,72,garbled_sequences:3
aria/knowledge/fda/03-guidance/114_principles_of_premarket_pathways_for_combination_products_guidance_for_industry_and_fda_staff.md,pymupdf-table,25,80153,1290,974,63,24,30,0.245,69,garbled_sequences:30
aria/knowledge/fda/03-guidance/115_patient_engagement_in_the_design_and_conduct_of_medical_device_clinical_studies_guidance_for_industry_food_and_drug_.md,pdftotext,11,28404,478,415,58,10,0,0.132,76,
aria/knowledge/fda/03-guidance/116_principles_for_selecting_developing_modifying_and_adapting_patient-reported_outcome_instruments_for_use_in_medical_d.md,pdftotext,16,42648,666,579,63,15,2,0.131,72,
aria/knowledge/fda/03-guidance/117_non-clinical_and_clinical_investigation_of_devices_used_for_the_treatment_of_benign_prostatic_hyperplasia_bph_guidan.md,pdftotext,41,117235,2106,1762,223,42,0,0.163,79,
aria/knowledge/fda/03-guidance/118_pathology_peer_review_in_nonclinical_toxicology_studies_questions_and_answers.md,pdftotext,9,18913,334,291,17,8,9,0.129,70,garbled_sequences:9
aria/knowledge/fda/03-guidance/119_arthroscopy_pump_tubing_sets_intended_for_multiple_patient_use_-_premarket_notification_510_k_submissions_guidance_f.md,pdftotext,24,51538,1018,826,111,23,0,0.189,77,
aria/knowledge/fda/03-guidance/120_surgical_staplers_and_staples_for_internal_use_-_labeling_recommendations_guidance_for_industry_and_food_and_drug_ad.md,pdftotext,13,25747,613,521,91,12,0,0.15,75,orphaned_lines:91(17.5%)
aria/knowledge/fda/03-guidance/121_de_novo_classification_process_evaluation_of_automatic_class_iii_designation_guidance_for_industry_and_food_and_drug.md,pymupdf-table,14,35888,566,536,46,0,3,0.053,71,garbled_sequences:3
aria/knowledge/fda/03-guidance/122_acceptance_review_for_de_novo_classification_requests_guidance_for_industry_and_food_and_drug_administration_staff.md,pdftotext,35,84644,2143,1626,383,34,0,0.241,75,orphaned_lines:383(23.6%)
aria/knowledge/fda/03-guidance/123_fda_export_certification_guidance_for_industry.md,pymupdf-table,9,24348,815,710,386,0,54,0.129,55,orphaned_lines:386(54.4%); garbled_sequences:54
aria/knowledge/fda/03-guidance/124_technical_considerations_for_non-clinical_assessment_of_medical_devices_containing_nitinol_guidance_for_industry_and.md,pdftotext,19,48855,839,732,86,18,2,0.128,70,
aria/knowledge/fda/03-guidance/125_unique_device_identification_system_form_and_content_of_the_unique_device_identifier_udi_guidance_for_industry_and_f.md,pdftotext,11,26265,469,378,43,10,0,0.194,81,
aria/knowledge/fda/03-guidance/126_peripheral_vascular_atherectomy_devices_-_premarket_notification_510_k_submissions_guidance_for_industry_and_food_an.md,pdftotext,34,90369,1530,1298,141,34,0,0.152,82,
aria/knowledge/fda/03-guidance/127_implanted_brain-computer_interface_bci_devices_for_patients_with_paralysis_or_amputation_-_non-clinical_testing_and_.md,pymupdf-table,45,116093,1873,1674,91,11,34,0.106,71,garbled_sequences:34
aria/knowledge/fda/03-guidance/128_safer_technologies_program_for_medical_devices_guidance_for_industry_and_food_and_drug_administration_staff.md,pdftotext,24,69586,1123,920,124,23,1,0.181,72,
aria/knowledge/fda/03-guidance/129_mouse_embryo_assay_for_assisted_reproduction_technology_devices.md,pdftotext,8,15178,283,227,22,7,0,0.198,84,
aria/knowledge/fda/03-guidance/130_product_labeling_for_laparoscopic_power_morcellators_guidance_for_industry_and_food_and_drug_administration_staff.md,pdftotext,9,23645,335,296,10,8,6,0.116,74,garbled_sequences:6
aria/knowledge/fda/03-guidance/131_spinal_plating_systems_-_performance_criteria_for_safety_and_performance_based_pathway_guidance_for_industry_and_foo.md,pdftotext,10,22259,436,390,31,9,0,0.106,86,
aria/knowledge/fda/03-guidance/132_magnetic_resonance_mr_receive-only_coil_-_performance_criteria_for_safety_and_performance_based_pathway_guidance_for.md,pdftotext,8,17930,321,274,27,7,0,0.146,83,
aria/knowledge/fda/03-guidance/133_requesting_fda_feedback_on_combination_products_guidance_for_industry_and_fda_staff.md,pymupdf-table,20,55453,862,745,88,0,5,0.136,60,garbled_sequences:5
aria/knowledge/fda/03-guidance/134_certificates_of_confidentiality_guidance_for_sponsors_sponsor-investigators_researchers_industry_and_food_and_drug_a.md,pymupdf-table,10,24792,455,338,12,12,8,0.257,74,garbled_sequences:8
aria/knowledge/fda/03-guidance/135_regulatory_considerations_for_microneedling_products_guidance_for_industry_and_food_and_drug_administration_staff.md,pdftotext,11,24685,447,369,47,10,0,0.174,78,
aria/knowledge/fda/03-guidance/136_testing_for_biotin_interference_in_in_vitro_diagnostic_devices_guidance_for_industry.md,pymupdf-table,7,9896,246,161,19,1,10,0.346,60,garbled_sequences:10
aria/knowledge/fda/03-guidance/137_saline_silicone_gel_and_alternative_breast_implants_guidance_for_industry_and_fda_staff.md,pdftotext,45,104305,2482,1961,448,44,1,0.21,70,orphaned_lines:448(22.8%)
aria/knowledge/fda/03-guidance/138_self-monitoring_blood_glucose_test_systems_for_over-the-counter_use_guidance_for_industry_and_food_and_drug_administ.md,pymupdf-table,42,114334,1727,1600,100,0,38,0.074,70,garbled_sequences:38
aria/knowledge/fda/03-guidance/139_blood_glucose_monitoring_test_systems_for_prescription_point-of-care_use_guidance_for_industry_and_food_and_drug_adm.md,pymupdf-table,43,118441,1752,1627,90,1,43,0.071,71,garbled_sequences:43
aria/knowledge/fda/03-guidance/140_breast_implants_-_certain_labeling_recommendations_to_improve_patient_communication_guidance_for_industry_and_food_a.md,pdftotext,22,46962,1078,842,105,21,9,0.219,59,garbled_sequences:9
aria/knowledge/fda/03-guidance/141_the_accreditation_scheme_for_conformity_assessment_asca_pilot_program_guidance_for_industry_accreditation_bodies_tes.md,pymupdf-table,49,131508,1946,1824,125,0,3,0.063,74,garbled_sequences:3
aria/knowledge/fda/03-guidance/142_biocompatibility_testing_of_medical_devices_-_standards_specific_information_for_the_accreditation_scheme_for_confor.md,pymupdf-table,65,147295,4002,2889,507,300,91,0.278,54,orphaned_lines:507(17.5%); garbled_sequences:91
aria/knowledge/fda/03-guidance/143_basic_safety_and_essential_performance_of_medical_electrical_equipment_medical_electrical_systems_and_laboratory_med.md,pymupdf-table,28,59548,1150,1022,110,0,5,0.111,62,garbled_sequences:5
aria/knowledge/fda/03-guidance/144_recognition_and_withdrawal_of_voluntary_consensus_standards_guidance_for_industry_and_food_and_drug_administration_s.md,pdftotext,13,31398,567,456,58,12,0,0.196,79,
aria/knowledge/fda/03-guidance/145_civil_money_penalties_relating_to_the_clinicaltrials.gov_data_bank_guidance_for_responsible_parties_submitters_of_ce.md,pymupdf-table,12,27395,540,411,29,0,7,0.239,68,garbled_sequences:7
aria/knowledge/fda/03-guidance/146_cutaneous_electrodes_for_recording_purposes_-_performance_criteria_for_safety_and_performance_based_pathway_guidance.md,pdftotext,8,16108,303,261,24,7,0,0.139,84,
aria/knowledge/fda/03-guidance/147_conventional_foley_catheters_-_performance_criteria_for_safety_and_performance_based_pathway_guidance_for_industry_a.md,pdftotext,9,18228,401,343,54,8,0,0.145,75,orphaned_lines:54(15.7%)
aria/knowledge/fda/03-guidance/148_multiple_function_device_products_policy_and_considerations_guidance_for_industry_and_food_and_drug_administration.md,pdftotext,27,73617,1475,1198,145,26,0,0.188,80,
aria/knowledge/fda/03-guidance/149_regulatory_considerations_for_human_cells_tissues_and_cellular_and_tissue-based_products_minimal_manipulation_and_ho.md,pymupdf-table,28,73038,1388,1068,86,0,31,0.231,67,garbled_sequences:31
aria/knowledge/fda/03-guidance/150_clinical_investigations_for_prostate_tissue_ablation_devices_guidance_for_industry_and_food_and_drug_administration_.md,pdftotext,10,24292,393,343,32,9,0,0.127,84,
aria/knowledge/fda/03-guidance/151_providing_regulatory_submissions_for_medical_devices_in_electronic_format_-_submissions_under_section_745a_b_of_the_.md,pdftotext,10,20984,380,315,34,9,1,0.171,77,
aria/knowledge/fda/03-guidance/152_review_and_update_of_device_establishment_inspection_processes_and_standards_guidance_for_industry.md,pdftotext,6,11235,183,156,10,5,3,0.148,74,garbled_sequences:3
aria/knowledge/fda/03-guidance/153_postmarketing_adverse_event_reporting_for_medical_products_and_dietary_supplements_during_a_pandemic.md,pdftotext,14,31925,901,669,59,13,44,0.257,65,garbled_sequences:44
aria/knowledge/fda/03-guidance/154_classification_of_posterior_cervical_screw_systems_small_entity_compliance_guide_guidance_for_industry_and_food_and_.md,pdftotext,5,6035,146,112,15,4,0,0.233,77,
aria/knowledge/fda/03-guidance/155_nonbinding_feedback_after_certain_fda_inspections_of_device_establishments_guidance_for_industry_and_food_and_drug_a.md,pdftotext,8,15749,301,239,27,7,0,0.206,81,
aria/knowledge/fda/03-guidance/156_developing_and_labeling_in_vitro_companion_diagnostic_devices_for_a_specific_group_of_oncology_therapeutic_products_.md,pymupdf-table,12,33723,558,441,20,0,37,0.21,72,garbled_sequences:37
aria/knowledge/fda/03-guidance/157_center_for_devices_and_radiological_health_cdrh_appeals_processes_questions_and_answers_about_517a_guidance_for_indu.md,pymupdf-table,9,16808,320,248,18,0,22,0.225,68,garbled_sequences:22
aria/knowledge/fda/03-guidance/158_premarket_notification_510_k_submissions_for_electrosurgical_devices_for_general_surgery_guidance_for_industry_and_f.md,pdftotext,29,71212,1207,1027,99,30,2,0.149,74,
aria/knowledge/fda/03-guidance/159_bone_anchors_-_premarket_notification_510_k_submissions_guidance_for_industry_and_food_and_drug_administration_staff.md,pymupdf-table,20,50611,781,719,54,0,34,0.079,67,garbled_sequences:34
aria/knowledge/fda/03-guidance/160_product_recalls_including_removals_and_corrections_guidance_for_industry.md,pymupdf-table,18,32627,681,575,76,49,54,0.156,57,garbled_sequences:54
aria/knowledge/fda/03-guidance/161_recommendations_for_dual_510_k_and_clia_waiver_by_application_studies_guidance_for_industry_and_food_and_drug_admini.md,pdftotext,13,30691,646,509,110,12,0,0.212,75,orphaned_lines:110(21.6%)
aria/knowledge/fda/03-guidance/162_recommendations_for_clinical_laboratory_improvement_amendments_of_1988_clia_waiver_applications_for_manufacturers_of.md,pymupdf-table,32,88483,1441,1341,102,0,24,0.069,67,garbled_sequences:24
aria/knowledge/fda/03-guidance/163_recommended_content_and_format_of_non-clinical_bench_performance_testing_information_in_premarket_submissions_guidan.md,pdftotext,12,27734,512,431,29,11,0,0.158,89,
aria/knowledge/fda/03-guidance/164_30-day_notices_135-day_premarket_approval_pma_supplements_and_75-day_humanitarian_device_exemption_hde_supplements_f.md,pymupdf-table,12,26683,599,409,33,0,5,0.317,67,garbled_sequences:5
aria/knowledge/fda/03-guidance/165_real-time_premarket_approval_application_pma_supplements_guidance_for_industry_and_fda_staff.md,pymupdf-table,9,16131,394,270,19,10,3,0.315,73,garbled_sequences:3
aria/knowledge/fda/03-guidance/166_annual_reports_for_approved_premarket_approval_applications_pma_guidance_for_industry_and_food_and_drug_administrati.md,pdftotext,12,23055,443,363,32,11,0,0.181,85,
aria/knowledge/fda/03-guidance/167_acceptance_and_filing_reviews_for_premarket_approval_applications_pmas_guidance_for_industry_and_food_and_drug_admin.md,pymupdf-table,36,92008,1168,1061,59,0,3,0.092,76,garbled_sequences:3
aria/knowledge/fda/03-guidance/168_investigational_in_vitro_diagnostics_in_oncology_trials_streamlined_submission_process_for_study_risk_determination_.md,pymupdf-table,9,15987,357,248,10,4,23,0.305,73,garbled_sequences:23
aria/knowledge/fda/03-guidance/169_intravascular_catheters_wires_and_delivery_systems_with_lubricious_coatings_-_labeling_considerations_guidance_for_i.md,pdftotext,12,24882,565,492,89,11,0,0.129,75,orphaned_lines:89(18.1%)
aria/knowledge/fda/03-guidance/170_coronary_peripheral_and_neurovascular_guidewires_-_performance_tests_and_recommended_labeling_guidance_for_industry_.md,pdftotext,20,50544,866,736,59,24,0,0.15,86,
aria/knowledge/fda/03-guidance/171_changes_to_existing_medical_software_policies_resulting_from_section_3060_of_the_21st_century_cures_act_guidance_for.md,pymupdf-table,20,57067,826,775,35,0,6,0.062,72,garbled_sequences:6
aria/knowledge/fda/03-guidance/172_safety_and_performance_based_pathway_guidance_for_industry_and_food_and_drug_administration.md,pdftotext,14,33015,538,469,46,13,1,0.128,78,
aria/knowledge/fda/03-guidance/173_the_abbreviated_510_k_program_guidance_for_industry_and_food_and_drug_administration_staff.md,pdftotext,7,13629,240,205,20,6,0,0.146,83,
aria/knowledge/fda/03-guidance/174_the_special_510_k_program_guidance_for_industry_and_food_and_drug_administration_staff.md,pdftotext,37,88497,1813,1584,151,36,1,0.126,79,
aria/knowledge/fda/03-guidance/175_humanitarian_device_exemption_hde_program_guidance_for_industry_and_food_and_drug_administration_staff.md,pdftotext,58,160093,3218,2614,435,87,6,0.188,55,orphaned_lines:435(16.6%); garbled_sequences:6
aria/knowledge/fda/03-guidance/176_humanitarian_use_device_hud_designations_guidance_for_industry_and_food_and_drug_administration_staff.md,pymupdf-table,17,44586,804,628,42,0,21,0.219,69,garbled_sequences:21
aria/knowledge/fda/03-guidance/177_factors_to_consider_when_making_benefit-risk_determinations_in_medical_device_premarket_approval_and_de_novo_classif.md,pdftotext,75,180421,3187,2844,149,204,0,0.108,91,
aria/knowledge/fda/03-guidance/178_consideration_of_uncertainty_in_making_benefit-risk_determinations_in_medical_device_premarket_approvals_de_novo_cla.md,pdftotext,22,66891,1092,961,116,21,2,0.12,70,
aria/knowledge/fda/03-guidance/179_metal_expandable_biliary_stents_-_premarket_notification_510_k_submissions_guidance_for_industry_and_food_and_drug_a.md,pymupdf-table,27,61102,1089,932,86,0,2,0.144,75,
aria/knowledge/fda/03-guidance/180_postmarketing_safety_reporting_for_combination_products_guidance_for_industry_and_fda_staff.md,pymupdf-table,44,129636,2079,1710,85,0,6,0.177,72,garbled_sequences:6
aria/knowledge/fda/03-guidance/181_submitting_next_generation_sequencing_data_to_the_division_of_antiviral_products_guidance_for_industry_technical_spe.md,pymupdf-table,11,23707,739,582,133,0,4,0.212,55,orphaned_lines:133(22.9%); garbled_sequences:4
aria/knowledge/fda/03-guidance/182_live_case_presentations_during_investigational_device_exemption_ide_clinical_trials_guidance_for_institutional_revie.md,pdftotext,15,39555,626,557,29,14,0,0.11,91,
aria/knowledge/fda/03-guidance/183_policy_clarification_for_certain_fluoroscopic_equipment_requirements_guidance_for_industry_and_food_and_drug_adminis.md,pdftotext,9,16784,310,269,26,8,0,0.132,84,
aria/knowledge/fda/03-guidance/184_classification_and_requirements_for_laser_illuminated_projectors_lips_laser_notice_no._57_guidance_for_industry_and_.md,pymupdf-table,12,24360,404,365,19,2,5,0.097,71,garbled_sequences:5
aria/knowledge/fda/03-guidance/185_utilizing_animal_studies_to_evaluate_organ_preservation_devices_guidance_for_industry_and_food_and_drug_administrati.md,pdftotext,11,23360,423,339,37,10,0,0.199,82,
aria/knowledge/fda/03-guidance/186_unique_device_identification_convenience_kits_guidance_for_industry_and_food_and_drug_administration_staff.md,pymupdf-table,10,22801,346,319,22,0,3,0.078,73,garbled_sequences:3
aria/knowledge/fda/03-guidance/187_characterization_of_ultrahigh_molecular_weight_polyethylene_uhmwpe_used_in_orthopedic_devices_guidance_for_industry_.md,pymupdf-table,18,40146,602,553,20,3,23,0.081,74,garbled_sequences:23
aria/knowledge/fda/03-guidance/188_compliance_policy_for_combination_product_postmarketing_safety_reporting_immediately_in_effect_guidance_for_industry.md,pdftotext,4,8618,150,129,9,3,0,0.14,88,
aria/knowledge/fda/03-guidance/189_medical_devices_containing_materials_derived_from_animal_sources_except_for_in_vitro_diagnostic_devices_guidance_for.md,pdftotext,13,31038,559,473,69,12,0,0.154,75,
aria/knowledge/fda/03-guidance/190_release_of_ora_laboratory_analytical_results_to_the_responsible_party_guidance_for_food_and_drug_administration_staf.md,pdftotext,5,12668,212,191,12,4,1,0.099,84,
aria/knowledge/fda/03-guidance/191_evaluation_of_devices_used_with_regenerative_medicine_advanced_therapies_guidance_for_industry.md,pymupdf-table,14,36689,635,496,24,0,29,0.219,72,garbled_sequences:29
aria/knowledge/fda/03-guidance/192_intent_to_exempt_certain_unclassified_medical_devices_from_premarket_notification_requirements_guidance_for_industry.md,pdftotext,6,7569,169,132,19,5,0,0.219,76,
aria/knowledge/fda/03-guidance/193_public_warning-notification_of_recalls_under_21_cfr_part_7_subpart_c_guidance_for_industry_and_fda_staff.md,pymupdf-table,12,30026,499,396,17,8,7,0.206,73,garbled_sequences:7
aria/knowledge/fda/03-guidance/194_the_least_burdensome_provisions_concept_and_principles_guidance_for_industry_and_fda_staff.md,pymupdf-table,24,73662,1081,969,66,0,3,0.104,74,garbled_sequences:3
aria/knowledge/fda/03-guidance/195_coordinated_development_of_antimicrobial_drugs_and_antimicrobial_susceptibility_test_devices_guidance_for_industry_a.md,pdftotext,11,19805,333,293,23,10,3,0.12,72,garbled_sequences:3
aria/knowledge/fda/03-guidance/196_manufacturing_site_change_supplements_content_and_submission_guidance_for_industry_and_food_and_drug_administration_.md,pymupdf-table,20,52172,978,688,27,9,22,0.297,73,garbled_sequences:22
aria/knowledge/fda/03-guidance/197_selection_of_the_appropriate_package_type_terms_and_recommendations_for_labeling_injectable_medical_products_package.md,pymupdf-table,11,29125,574,432,32,0,24,0.247,68,garbled_sequences:24
aria/knowledge/fda/03-guidance/198_benefit-risk_factors_to_consider_when_determining_substantial_equivalence_in_premarket_notifications_510_k_with_diff.md,pymupdf-table,25,74004,1068,965,82,0,7,0.096,66,garbled_sequences:7
aria/knowledge/fda/03-guidance/199_heparin-containing_medical_devices_and_combination_products_recommendations_for_labeling_and_safety_testing_guidance.md,pdftotext,9,18263,335,281,37,8,0,0.161,78,
aria/knowledge/fda/03-guidance/200_appropriate_use_of_voluntary_consensus_standards_in_premarket_submissions_for_medical_devices_guidance_for_industry_.md,pdftotext,17,43891,763,634,63,16,0,0.169,83,
aria/knowledge/fda/03-guidance/201_use_of_electronic_health_record_data_in_clinical_investigations_guidance_for_industry.md,pymupdf-table,15,38834,760,542,51,22,27,0.287,64,garbled_sequences:27
aria/knowledge/fda/03-guidance/202_logical_observation_identifiers_names_and_codes_for_in_vitro_diagnostic_tests_guidance_for_industry_and_food_and_dru.md,pdftotext,8,16490,273,234,24,7,1,0.143,78,
aria/knowledge/fda/03-guidance/203_medical_product_communications_that_are_consistent_with_the_fda-required_labeling_questions_and_answers_guidance_for.md,pymupdf-table,22,64869,1093,897,25,0,13,0.179,75,garbled_sequences:13
aria/knowledge/fda/03-guidance/204_drug_and_device_manufacturer_communications_with_payors_formulary_committees_and_similar_entities_questions_and_answ.md,pymupdf-table,26,70518,1327,1017,72,2,21,0.234,68,garbled_sequences:21
aria/knowledge/fda/03-guidance/205_use_of_public_human_genetic_variant_databases_to_support_clinical_validity_for_genetic_and_genomic-based_in_vitro_di.md,pdftotext,16,43315,710,604,62,15,0,0.149,83,
aria/knowledge/fda/03-guidance/206_considerations_for_design_development_and_analytical_validation_of_next_generation_sequencing_ngs_-_based_in_vitro_d.md,pdftotext,41,100499,2287,1824,337,40,1,0.202,70,orphaned_lines:337(18.5%)
aria/knowledge/fda/03-guidance/207_e18_genomic_sampling_and_management_of_genomic_data_guidance_for_industry.md,pymupdf-table,14,37829,708,527,58,0,21,0.256,62,garbled_sequences:21
aria/knowledge/fda/03-guidance/208_acceptance_of_clinical_data_to_support_medical_device_applications_and_submissions_frequently_asked_questions_guidan.md,pdftotext,22,61883,1054,920,131,21,1,0.127,71,
aria/knowledge/fda/03-guidance/209_technical_considerations_for_additive_manufactured_medical_devices_guidance_for_industry_and_food_and_drug_administr.md,pdftotext,32,83277,1525,1288,156,31,1,0.155,75,
aria/knowledge/fda/03-guidance/210_fda_categorization_of_investigational_device_exemption_ide_devices_to_assist_the_centers_for_medicare_and_medicaid_s.md,pdftotext,14,33502,573,478,51,39,0,0.166,81,
aria/knowledge/fda/03-guidance/211_pediatric_information_for_x-ray_imaging_device_premarket_notifications_guidance_for_industry_and_food_and_drug_admin.md,pdftotext,29,75928,1528,1302,148,43,1,0.148,76,
aria/knowledge/fda/03-guidance/212_unique_device_identification_direct_marking_of_devices_guidance_for_industry_and_food_and_drug_administration_staff.md,pymupdf-table,16,36654,769,539,68,0,4,0.299,59,garbled_sequences:4
aria/knowledge/fda/03-guidance/213_manufacturers_sharing_patient-specific_information_from_medical_devices_with_patients_upon_request_guidance_for_indu.md,pdftotext,5,8722,139,120,4,4,0,0.137,94,
aria/knowledge/fda/03-guidance/214_product_labeling_for_certain_ultrasonic_surgical_aspirator_devices_guidance_for_industry_and_food_and_drug_administr.md,pdftotext,5,10194,160,138,6,4,1,0.138,88,
aria/knowledge/fda/03-guidance/215_deciding_when_to_submit_a_510_k_for_a_software_change_to_an_existing_device_guidance_for_industry_and_food_and_drug_.md,pdftotext,32,79883,1623,1349,98,31,1,0.169,83,
aria/knowledge/fda/03-guidance/216_deciding_when_to_submit_a_510_k_for_a_change_to_an_existing_device_guidance_for_industry_and_food_and_drug_administr.md,pdftotext,78,208181,3666,3289,307,77,0,0.103,84,
aria/knowledge/fda/03-guidance/217_administrative_procedures_for_clia_categorization_guidance_for_industry_and_food_and_drug_administration_staff.md,pdftotext,10,20214,391,326,38,9,0,0.166,80,
aria/knowledge/fda/03-guidance/218_minutes_of_institutional_review_board_irb_meetings_guidance_for_institutions_and_irbs.md,pymupdf-table,16,41027,703,546,22,0,11,0.223,73,garbled_sequences:11
aria/knowledge/fda/03-guidance/219_establishing_the_performance_characteristics_of_in_vitro_diagnostic_devices_for_the_detection_or_detection_and_diffe.md,pdftotext,41,107483,1799,1568,127,52,19,0.128,66,garbled_sequences:19
aria/knowledge/fda/03-guidance/220_evaluation_and_reporting_of_age-_race-_and_ethnicity-specific_data_in_medical_device_clinical_studies_guidance_for_i.md,pymupdf-table,36,86917,1560,1251,135,0,102,0.198,62,garbled_sequences:102
aria/knowledge/fda/03-guidance/221_design_considerations_and_pre-market_submission_recommendations_for_interoperable_medical_devices_guidance_for_indus.md,pdftotext,21,51354,962,810,111,20,1,0.158,72,
aria/knowledge/fda/03-guidance/222_procedures_for_meetings_of_the_medical_devices_advisory_committee_guidance_for_industry_and_food_and_drug_administra.md,pdftotext,17,41836,768,639,83,16,0,0.168,78,
aria/knowledge/fda/03-guidance/223_factors_to_consider_when_making_benefit-risk_determinations_for_medical_device_investigational_device_exemptions_gui.md,pymupdf-table,37,90548,1482,1291,95,0,131,0.129,68,garbled_sequences:131
aria/knowledge/fda/03-guidance/224_current_good_manufacturing_practice_requirements_for_combination_products_guidance_for_industry_and_fda_staff.md,pymupdf-table,60,190087,3164,2487,118,0,4,0.214,72,garbled_sequences:4
